CustomerID,Recency,Frequency,Monetary,AvgSpend,SpendStd,TotalQuantity,UniqueProducts,R_score,F_score,M_score,RFM_Score,Segment,Churn,Churn_Prob,CLV
12526,0,3,1316.66,18.54450704225352,8.519842518452757,632,64,5,2,4,524,Others,0,0.0,3949.9800000000005
12527,81,3,348.71000000000004,19.37277777777778,13.665484131048844,234,18,2,2,2,222,At Risk,0,0.0,1046.13
12528,8,6,1933.48,21.01608695652174,12.022408286335333,756,50,5,3,4,534,Others,0,0.0,11600.880000000001
12530,59,4,1662.28,25.186060606060607,19.07785642520893,913,51,3,3,4,334,Others,0,0.0,6649.12
12531,14,1,125.22,7.365882352941177,6.801954736345584,45,17,4,1,1,411,Others,0,0.0,125.22
12532,29,1,349.83000000000004,21.864375000000003,9.539831562978458,153,16,4,1,2,412,Others,0,0.0,349.83000000000004
12534,130,1,1089.18,17.28857142857143,13.107948691309758,651,63,2,1,4,214,At Risk,1,1.0,1089.18
12535,91,2,716.35,21.069117647058825,8.9240907753988,219,28,2,1,3,213,At Risk,1,0.91,1432.7
12536,42,3,12601.830000000002,48.282873563218395,362.18342853366886,2803,260,3,2,5,325,Others,0,0.0,37805.490000000005
12538,28,1,363.95,17.33095238095238,7.189807997966221,191,21,4,1,2,412,Others,0,0.01,363.95
12539,21,4,5568.35,20.396886446886448,17.993077023812585,2067,157,4,3,5,435,Others,0,0.0,22273.4
12540,19,17,13400.24,28.03397489539749,29.064644578260108,6685,277,4,4,5,445,Loyal,0,0.0,227804.08
12541,29,3,981.18,18.868846153846153,12.460669363861442,680,46,4,2,4,424,Others,0,0.0,2943.54
12544,35,1,372.7,19.61578947368421,10.293882927787461,136,19,3,1,2,312,Others,0,0.0,372.7
12545,74,2,1000.39,20.0078,14.49607340078051,523,42,2,1,4,214,At Risk,0,0.0,2000.78
12546,46,2,1161.5,16.833333333333332,10.423762822155396,633,59,3,1,4,314,Others,0,0.0,2323.0
12547,197,2,207.79999999999998,25.974999999999998,4.709185552877331,134,7,1,1,1,111,At Risk,1,1.0,415.59999999999997
12548,165,1,95.19999999999999,19.04,5.1154667431232514,49,5,2,1,1,211,At Risk,1,1.0,95.19999999999999
12550,78,1,964.83,16.92684210526316,17.690194838414094,569,57,2,1,4,214,At Risk,0,0.0,964.83
12551,357,1,168.0,16.8,3.1989581637360205,100,10,1,1,1,111,At Risk,1,1.0,168.0
12552,38,2,437.82,21.891,23.762512249782276,88,20,3,1,2,312,Others,0,0.0,875.64
12553,7,10,3692.28,19.33130890052356,11.880807825798376,1965,95,5,4,5,545,Loyal,0,0.0,36922.8
12556,49,2,599.56,5.038319327731092,3.861140237166213,355,100,3,1,3,313,Others,0,0.0,1199.12
12557,15,5,11990.960000000001,363.36242424242425,446.19750586925,4384,15,4,3,5,435,Others,0,0.0,59954.8
12558,7,1,269.96,24.54181818181818,22.013082391242627,196,11,5,1,2,512,Others,0,0.0,269.96
12559,310,2,561.71,26.74809523809524,24.540081014342153,283,21,1,1,3,113,At Risk,1,1.0,1123.42
12560,4,3,2134.01,20.323904761904764,17.180256921113195,1110,91,5,2,5,525,Others,0,0.01,6402.030000000001
12561,302,1,238.85,14.928125,4.683017857108812,177,16,1,1,1,111,At Risk,1,1.0,238.85
12562,7,7,3781.7400000000002,22.510357142857146,19.084931131101076,1779,99,5,4,5,545,Loyal,0,0.0,26472.18
12564,260,1,456.9,21.757142857142856,8.372563611497462,133,21,1,1,2,112,At Risk,1,1.0,456.9
12565,288,1,145.92,16.21333333333333,4.985759721446672,80,9,1,1,1,111,At Risk,1,1.0,145.92
12566,85,1,351.65,18.507894736842104,9.859135965605915,265,19,2,1,2,212,At Risk,0,0.0,351.65
12567,22,10,9401.28,21.079103139013455,17.3024339679799,4305,323,4,4,5,445,Loyal,0,0.0,94012.8
12569,1,32,4124.69,21.939840425531912,14.513757164608462,1801,92,5,4,5,545,Loyal,0,0.0,131990.08
12571,39,2,519.61,15.28264705882353,6.172507623041566,523,31,3,1,3,313,Others,0,0.0,1039.22
12572,8,2,1020.42,17.006999999999998,11.707049057175709,452,53,5,1,4,514,Others,0,0.0,2040.84
12573,226,1,160.54000000000002,5.733571428571429,7.948758213888326,84,26,1,1,1,111,At Risk,1,1.0,160.54000000000002
12574,315,1,218.45,19.85909090909091,6.252552206172219,61,11,1,1,1,111,At Risk,1,0.99,218.45
12576,35,5,1315.83,14.952613636363635,4.8565089619276085,967,72,3,3,4,334,Others,0,0.0,6579.15
12577,34,3,626.6,4.291780821917809,5.035080889660342,469,137,3,2,3,323,Others,0,0.0,1879.8000000000002
12578,20,2,2794.51,24.51324561403509,25.465203831639116,1196,111,4,1,5,415,Others,0,0.01,5589.02
12579,77,1,440.42,15.18689655172414,8.532003659938384,285,29,2,1,2,212,At Risk,0,0.0,440.42
12580,246,1,415.7,17.320833333333333,6.165258848310156,238,24,1,1,2,112,At Risk,1,1.0,415.7
12581,39,1,197.71,13.180666666666667,3.7756219292165567,161,15,3,1,1,311,Others,0,0.0,197.71
12582,238,2,511.36,23.243636363636366,22.969411242211955,300,21,1,1,3,113,At Risk,1,1.0,1022.72
12583,2,15,7281.38,29.47927125506073,22.17591686712561,5060,115,5,4,5,545,Loyal,0,0.0,109220.7
12584,3,9,2338.15,24.355729166666666,16.30945833072536,416,44,5,4,5,545,Loyal,0,0.0,21043.350000000002
12585,233,2,2040.1,23.44942528735632,22.168976141315973,1279,77,1,1,4,114,At Risk,1,0.99,4080.2
12586,16,1,196.94000000000003,17.903636363636366,8.664634178922125,79,11,4,1,1,411,Others,0,0.0,196.94000000000003
12587,7,1,144.0,36.0,10.161364737737413,51,4,5,1,1,511,Others,0,0.0,144.0
12588,38,1,214.89999999999998,21.49,9.00508498325005,53,10,3,1,1,311,Others,0,0.0,214.89999999999998
12589,28,2,646.68,18.47657142857143,10.452372920244741,306,29,4,1,3,413,Others,0,0.0,1293.36
12590,210,2,9864.26,145.06264705882353,92.92868335397539,4283,68,1,1,5,115,At Risk,1,0.98,19728.52
12591,316,1,452.84999999999997,17.41730769230769,14.520936211606278,228,26,1,1,2,112,At Risk,1,1.0,452.84999999999997
12592,91,2,437.6,24.311111111111114,7.501755785766493,290,11,2,1,2,212,At Risk,1,0.96,875.2
12593,108,3,418.09999999999997,19.909523809523808,7.060304863241017,206,14,2,2,2,222,At Risk,1,1.0,1254.3
12594,37,10,3338.2200000000003,28.290000000000003,15.06336201562172,1777,50,3,4,5,345,Others,0,0.0,33382.200000000004
12596,50,2,618.27,22.898888888888887,22.139078629520753,474,25,3,1,3,313,Others,0,0.0,1236.54
12597,18,4,3811.22,18.50106796116505,24.5527987143534,2236,184,4,3,5,435,Others,0,0.0,15244.88
12598,9,8,3023.08,22.902121212121212,14.75940533516818,1964,84,5,4,5,545,Loyal,0,0.0,24184.64
12599,28,7,1032.58,16.654516129032256,9.57112266697554,956,32,4,4,4,444,Loyal,0,0.0,7228.0599999999995
12600,28,10,2599.04,40.61,40.75933722999641,774,32,4,4,5,445,Loyal,0,0.0,25990.4
12601,189,5,577.0600000000001,20.609285714285715,13.235267960620142,245,21,1,3,3,133,At Risk,1,1.0,2885.3
12602,58,1,153.12,12.76,4.742312439383055,162,12,3,1,1,311,Others,0,0.0,153.12
12603,21,1,739.1999999999999,369.59999999999997,344.5024237940859,63,2,4,1,3,413,Others,0,0.0,739.1999999999999
12604,78,2,254.18,15.88625,6.328255025413142,201,15,2,1,2,212,At Risk,0,0.0,508.36
12607,59,1,1579.51,15.63871287128713,5.979403091173288,1228,101,3,1,4,314,Others,0,0.0,1579.51
12609,77,3,1126.85,18.78083333333333,11.517063728264421,648,57,2,2,4,224,At Risk,0,0.0,3380.5499999999997
12610,22,5,2099.54,19.80698113207547,18.07965561038475,1049,85,4,3,5,435,Others,0,0.0,10497.7
12611,51,1,1193.32,18.35876923076923,16.957082637840106,846,65,3,1,4,314,Others,0,0.0,1193.32
12612,73,1,704.0400000000001,37.054736842105264,16.82652448712418,262,19,2,1,3,213,At Risk,0,0.0,704.0400000000001
12613,56,5,3344.38,21.858692810457516,14.444812522366968,1644,124,3,3,5,335,Others,0,0.0,16721.9
12614,277,1,315.6,15.780000000000001,2.840700432528643,76,20,1,1,2,112,At Risk,1,0.98,315.6
12615,1,4,2291.19,21.820857142857143,18.75354551679627,1376,82,5,3,5,535,Others,0,0.0,9164.76
12616,94,2,713.3,22.290625,14.658441570446485,284,25,2,1,3,213,At Risk,1,1.0,1426.6
12617,28,1,352.98,8.609268292682927,7.666274972319968,210,39,4,1,2,412,Others,0,0.0,352.98
12618,21,1,177.31,16.11909090909091,8.46423706490485,96,11,4,1,1,411,Others,0,0.0,177.31
12619,15,9,3641.24,40.45822222222222,52.29322901961952,3378,50,4,4,5,445,Loyal,0,0.0,32771.159999999996
12620,14,3,1339.41,14.558804347826088,7.175569027080603,1181,89,4,2,4,424,Others,0,0.0,4018.2300000000005
12621,1,20,13689.67,29.31406852248394,38.81796118358395,7440,261,5,4,5,545,Loyal,0,0.0,273793.4
12622,231,1,180.1,16.37272727272727,4.623276091494193,69,11,1,1,1,111,At Risk,1,1.0,180.1
12623,275,1,305.1,16.950000000000003,8.66373442100155,191,18,1,1,2,112,At Risk,1,1.0,305.1
12624,105,2,641.13,16.87184210526316,7.714713164962045,355,36,2,1,3,213,At Risk,1,0.99,1282.26
12625,211,2,2683.82,31.207209302325584,33.26730738060531,1612,73,1,1,5,115,At Risk,1,1.0,5367.64
12626,22,9,6620.48,22.51863945578231,20.06456022399176,3453,232,4,4,5,445,Loyal,0,0.0,59584.31999999999
12627,10,7,4478.53,19.47186956521739,11.934482442148543,2752,162,5,4,5,545,Loyal,0,0.0,31349.71
12628,3,3,786.46,19.181951219512197,7.599360900599535,448,34,5,2,3,523,Others,0,0.0,2359.38
12630,9,2,1270.88,19.8575,18.883951614305428,548,60,5,1,4,514,Others,0,0.0,2541.76
12631,56,1,640.5,20.661290322580644,26.501484202705264,236,31,3,1,3,313,Others,0,0.0,640.5
12633,58,4,2163.98,21.425544554455445,30.181442757934796,1162,73,3,3,5,335,Others,0,0.0,8655.92
12635,89,2,1689.18,16.724554455445546,13.112677188488433,1172,96,2,1,4,214,At Risk,0,0.02,3378.36
12637,66,8,6002.9,15.714397905759162,13.093808620001033,2994,205,3,4,5,345,Others,0,0.0,48023.2
12638,32,1,671.69,17.222820512820515,23.999062256758673,577,39,4,1,3,413,Others,0,0.0,671.69
12639,238,1,486.1,22.095454545454547,22.57095114295885,201,22,1,1,2,112,At Risk,1,1.0,486.1
12640,23,3,1174.58,22.16188679245283,15.644463146454843,311,47,4,2,4,424,Others,0,0.01,3523.74
12641,114,1,185.9,18.59,8.260037664697554,72,10,2,1,1,211,At Risk,1,1.0,185.9
12642,24,3,1013.26,21.558723404255318,17.588552924759018,552,39,4,2,4,424,Others,0,0.0,3039.7799999999997
12643,127,6,3344.64,139.35999999999999,178.85244586335503,1808,11,2,3,5,235,At Risk,1,1.0,20067.84
12644,129,1,477.91,15.416451612903227,5.560847386497311,325,31,2,1,2,212,At Risk,1,1.0,477.91
12645,33,4,1775.18,24.31753424657534,14.852057824200465,1084,58,3,3,4,334,Others,0,0.0,7100.72
12646,4,2,1346.97,29.932666666666666,17.70379111941846,897,43,5,1,4,514,Others,0,0.0,2693.94
12647,21,12,3722.82,30.76710743801653,29.12468444573024,1431,78,4,4,5,445,Loyal,0,0.0,44673.840000000004
12648,154,1,318.05,15.145238095238096,8.957338119691373,160,21,2,1,2,212,At Risk,1,1.0,318.05
12649,106,3,623.51,20.113225806451613,14.348826522773395,586,28,2,2,3,223,At Risk,1,1.0,1870.53
12650,2,1,314.44,15.722,23.94229545342191,254,20,5,1,2,512,Others,0,0.01,314.44
12651,334,1,114.0,12.666666666666666,3.9044045640788823,78,9,1,1,1,111,At Risk,1,1.0,114.0
